11.0,1.4,6.9,2.8,4.8,10.3,1.4,4.1,2.8,2.8,2.8,7.6,2.1,2.8,7.6,9.7,4.1,5.5,1.4,8.3,145,1ezm2,15
8.7,0.0,6.8,3.7,3.1,11.2,1.9,7.5,5.0,5.0,0.6,5.0,3.1,5.0,3.1,9.9,6.2,6.8,0.6,6.8,161,8tlne2,15
5.8,0.3,8.2,6.9,6.2,8.6,2.1,3.4,7.9,8.9,1.7,6.9,5.2,3.1,3.1,5.2,4.5,4.8,2.4,4.8,291,7ccp,16
10.2,2.3,7.3,4.7,7.9,9.9,2.9,5.5,2.9,5.2,2.3,3.2,8.2,5.2,2.3,6.4,5.8,6.7,0.9,0.0,343,1lgaa,16
6.8,1.0,6.8,5.8,5.8,6.8,1.0,1.9,1.9,8.7,2.9,4.9,9.7,4.9,8.7,4.9,6.8,4.9,2.9,2.9,103,1mypa,16
5.8,2.6,4.8,4.1,4.3,5.8,1.1,5.6,2.6,11.3,3.2,7.4,7.8,5.0,9.5,5.4,4.8,4.8,1.5,2.6,462,1mypc,16
7.7,2.0,5.4,7.9,4.4,6.2,3.2,6.2,3.0,10.4,2.5,3.0,7.4,5.4,6.4,5.7,4.0,5.9,1.2,2.2,405,2cp4,17
7.2,0.7,7.2,7.9,5.5,5.5,2.8,4.8,7.9,10.9,3.1,4.2,5.7,4.8,4.4,3.7,4.8,5.3,1.1,2.6,457,2hpda,17
9.2,1.2,7.5,5.8,5.1,6.3,2.7,6.1,4.1,8.7,3.4,3.9,6.3,2.9,6.1,5.6,5.3,5.1,1.2,3.4,412,1cpt,17
3.0,7.5,8.2,3.7,3.7,8.2,5.2,3.0,9.0,6.7,2.2,3.7,3.7,0.7,4.5,7.5,8.2,3.7,1.5,6.0,134,1poc,18
9.3,11.9,8.5,2.5,3.4,8.5,0.8,3.4,4.2,4.2,0.8,8.5,3.4,3.4,4.2,5.1,4.2,3.4,2.5,7.6,118,1poa,18
5.0,11.6,5.8,5.8,1.7,5.8,2.5,4.1,15.7,6.6,1.7,5.8,2.5,1.7,3.3,4.1,5.8,2.5,1.7,6.6,121,1ppa,18
3.2,0.0,3.2,16.1,0.0,3.2,3.2,0.0,16.1,19.4,3.2,6.5,0.0,3.2,6.5,3.2,0.0,9.7,0.0,3.2,31,2ztaa,19
15.2,0.0,6.5,2.2,0.0,15.2,0.0,13.0,4.3,8.7,4.3,0.0,0.0,2.2,2.2,6.5,4.3,10.9,0.0,4.3,46,1pfia,19
3.3,0.0,1.7,0.0,1.7,3.3,1.7,11.7,13.3,13.3,1.7,3.3,1.7,8.3,11.7,6.7,0.0,5.0,6.7,5.0,60,1scma,19
4.2,2.3,5.6,4.2,4.2,6.6,0.9,6.1,5.2,6.6,0.9,6.1,4.2,5.6,4.2,15.0,8.9,3.8,1.4,3.8,213,6fabl,20
2.9,1.9,4.4,5.8,3.4,3.4,2.9,1.9,8.7,7.3,1.5,5.3,8.3,5.8,2.9,9.2,6.8,11.2,1.9,4.4,206,1fc2d,20
2.2,2.2,5.6,5.1,2.8,7.3,1.1,5.6,10.1,11.8,0.0,5.1,3.4,8.4,2.8,10.1,7.3,6.7,1.7,0.6,178,3cd4,20
4.5,1.1,1.7,9.6,2.8,5.1,0.0,4.0,7.3,11.3,2.3,4.0,5.1,9.6,2.8,11.3,6.8,7.9,1.7,1.1,177,1cid,20
2.8,2.2,8.4,6.7,3.4,3.9,1.7,7.3,16.2,7.8,1.1,4.5,2.8,3.9,1.7,7.3,9.5,4.5,2.2,2.2,179,1hnf,20
1.0,2.0,5.9,8.9,6.9,3.0,4.0,3.0,4.0,10.9,0.0,5.0,10.9,0.0,5.0,3.0,8.9,12.9,3.0,2.0,101,1dlha2,20
2.0,2.0,1.0,8.2,3.1,7.1,3.1,2.0,3.1,7.1,1.0,3.1,7.1,6.1,6.1,8.2,9.2,14.3,3.1,3.1,98,1dlhb,20
5.5,2.2,4.4,7.7,2.2,6.6,5.5,2.2,4.4,11.0,1.1,1.1,7.7,5.5,4.4,3.3,8.8,7.7,4.4,4.4,91,1vaaa2,20
3.0,2.0,6.1,6.1,4.0,2.0,5.1,7.1,9.1,3.0,5.1,4.0,9.1,5.1,3.0,6.1,8.1,5.1,2.0,5.1,99,1vaab,20
6.1,2.6,3.5,4.4,8.8,6.1,0.9,0.9,3.5,13.2,0.9,4.4,6.1,4.4,6.1,11.4,6.1,5.3,1.8,3.5,114,1cd8,20
6.8,4.9,10.7,11.7,3.9,4.9,1.9,2.9,7.8,4.9,2.9,2.9,4.9,1.0,1.9,4.9,6.8,9.7,1.0,3.9,103,1tlk,20
4.4,1.1,3.3,9.9,3.3,5.5,1.1,3.3,6.6,4.4,1.1,2.2,3.3,5.5,5.5,12.1,13.2,9.9,1.1,3.3,91,1tnn,20
5.9,0.0,2.9,0.0,2.0,8.8,1.0,6.9,2.9,5.9,2.0,5.9,4.9,3.9,6.9,13.7,13.7,8.8,1.0,2.9,102,1gof1,20
10.6,0.0,2.4,1.2,3.5,14.1,1.2,7.1,4.7,1.2,1.2,7.1,4.7,1.2,1.2,5.9,15.3,12.9,1.2,3.5,85,1cgt1,20
5.3,1.8,10.1,5.3,5.3,3.5,7.0,4.4,7.9,8.3,2.2,4.4,5.3,2.2,3.5,5.7,4.8,8.3,0.9,3.9,228,1oxy1,20
8.0,1.0,5.0,6.0,6.0,6.0,1.0,9.0,8.0,2.0,1.0,7.0,2.0,1.0,2.0,9.0,11.0,9.0,0.0,6.0,100,1clc1,20
15.6,1.8,5.5,2.8,1.8,10.1,0.0,3.7,7.3,4.6,0.9,9.2,2.8,2.8,0.9,6.4,9.2,9.2,3.7,1.8,109,1ctn1,20
4.0,0.0,6.9,4.0,3.0,6.9,2.0,12.9,2.0,7.9,0.0,7.9,10.9,4.0,7.9,6.9,3.0,7.9,1.0,1.0,101,1ncia,20
14.3,3.6,4.5,1.8,1.8,14.3,1.8,2.7,2.7,3.6,0.0,1.8,4.5,4.5,0.0,8.0,14.3,14.3,0.9,0.9,112,2mcm,20
7.3,2.0,7.3,5.3,3.3,18.0,5.3,4.7,6.0,6.0,0.7,6.0,2.7,2.0,2.0,6.0,4.7,10.0,0.0,0.7,150,1xsoa,20
7.7,0.0,3.3,4.4,1.1,9.9,0.0,7.7,3.3,4.4,0.0,2.2,7.7,1.1,4.4,12.1,13.2,9.9,1.1,6.6,91,1fna,20
4.5,0.0,11.2,9.0,2.2,5.6,0.0,9.0,5.6,7.9,1.1,3.4,5.6,2.2,3.4,6.7,13.5,4.5,1.1,3.4,89,1ten,20
10.0,2.0,6.0,3.0,5.0,3.0,3.0,7.0,4.0,2.0,1.0,6.0,8.0,7.0,2.0,10.0,9.0,6.0,3.0,3.0,100,1cfb1,20
1.1,6.7,4.4,10.0,6.7,4.4,3.3,5.6,5.6,2.2,0.0,4.4,5.6,3.3,4.4,10.0,8.9,5.6,3.3,4.4,90,3hhr1,20
3.8,0.0,4.7,8.5,0.9,3.8,0.9,4.7,6.6,9.4,3.8,5.7,6.6,4.7,4.7,5.7,5.7,10.4,3.8,5.7,106,3hhr2,20
4.1,2.0,5.1,9.2,4.1,2.0,0.0,3.1,8.2,6.1,0.0,6.1,6.1,3.1,1.0,7.1,14.3,8.2,3.1,7.1,98,2hft1,20
8.4,0.0,5.9,5.9,3.4,2.5,0.0,7.6,6.7,10.1,1.7,5.0,8.4,5.9,6.7,7.6,5.9,5.0,0.8,2.5,119,3dpa1,20
3.7,0.0,8.1,5.9,7.4,8.1,2.2,3.7,9.6,10.4,3.0,3.7,4.4,4.4,2.2,4.4,5.2,8.9,0.7,3.7,135,1rsy,20
2.0,2.0,5.1,7.1,5.1,2.0,4.0,7.1,9.1,6.1,2.0,5.1,9.1,5.1,3.0,6.1,8.1,6.1,2.0,4.0,99,1frub,20
6.5,1.9,3.7,1.9,3.7,8.9,1.4,2.3,5.1,7.5,1.4,3.7,5.6,3.3,4.2,12.1,7.9,11.2,2.3,5.1,214,8fabb,20
3.9,1.3,5.2,3.9,3.9,8.4,5.8,8.4,7.7,5.8,0.6,5.2,5.2,1.9,4.5,11.0,6.5,8.4,0.6,1.9,155,1ddt3,21
10.9,1.8,0.9,0.0,5.5,13.6,0.9,0.9,0.9,2.7,0.0,8.2,6.4,6.4,0.9,11.8,14.5,9.1,4.5,0.0,110,1exg,21
7.2,1.2,4.2,5.4,3.6,7.8,1.2,7.8,7.8,7.2,1.2,7.2,10.8,4.8,3.6,3.6,2.4,8.4,0.0,4.8,167,1ctm1,21
6.7,0.0,1.9,2.9,5.8,9.6,1.9,2.9,3.8,4.8,0.0,8.7,3.8,5.8,1.0,7.7,15.4,9.6,3.8,3.8,104,1cgt2,22
9.3,0.8,4.2,8.5,4.2,5.9,3.4,4.2,6.8,5.9,0.8,2.5,5.9,0.0,3.4,8.5,9.3,10.2,1.7,4.2,118,1etb1,22
10.5,1.0,6.0,7.5,5.0,8.0,3.5,6.0,2.5,9.0,0.5,6.5,6.0,4.5,5.5,2.0,6.0,5.5,1.5,3.0,200,2pcda,22
6.9,1.3,6.4,2.6,4.3,8.2,3.4,7.3,3.9,7.7,1.7,6.0,9.4,3.9,7.3,5.2,4.3,4.7,1.7,3.9,233,2pcdm,22
7.1,1.0,7.1,8.1,7.1,10.1,2.0,6.1,6.1,6.1,2.0,6.1,5.1,1.0,0.0,12.1,2.0,9.1,0.0,2.0,99,1plc,23
8.1,0.8,8.1,4.1,4.1,9.8,2.4,2.4,10.6,7.3,5.7,3.3,5.7,4.1,2.4,2.4,4.1,12.2,0.0,2.4,123,1pmy,23
12.4,1.0,4.8,8.6,3.8,6.7,4.8,3.8,7.6,3.8,4.8,1.9,6.7,1.0,1.9,2.9,7.6,11.4,1.0,3.8,105,1aaj,23
10.9,2.3,7.0,5.4,3.1,9.3,3.9,2.3,10.1,5.4,5.4,3.1,1.6,3.1,0.8,6.2,7.0,8.5,1.6,3.1,129,2azaa,23
5.8,3.5,2.3,1.2,7.0,10.5,2.3,4.7,7.0,4.7,2.3,9.3,5.8,4.7,3.5,5.8,7.0,7.0,2.3,3.5,86,1cbp,23
5.4,1.6,3.1,5.4,5.4,11.6,4.7,7.0,3.1,4.7,2.3,7.0,6.2,4.7,3.1,4.7,6.2,7.0,3.1,3.9,129,1aoza1,23
6.2,1.4,5.3,3.8,3.3,5.7,2.9,6.7,4.8,8.6,0.5,5.7,8.6,3.8,3.8,10.0,6.7,4.3,2.4,5.3,209,1aoza2,23
6.1,0.9,4.2,5.6,5.1,7.9,4.2,5.6,5.6,7.9,2.3,8.9,9.3,1.9,2.8,2.8,4.7,8.4,2.3,3.3,214,1aoza3,23
6.3,0.6,5.7,6.9,3.8,8.8,5.0,4.4,5.7,8.2,3.8,4.4,7.5,1.3,3.8,1.9,8.8,11.3,0.6,1.3,159,1nrd1,23
6.1,0.8,5.3,11.5,2.3,10.7,3.8,5.3,7.6,6.9,0.8,3.1,6.1,0.8,0.0,9.2,6.1,9.9,1.5,2.3,131,1htp,24
5.0,1.2,7.5,12.5,3.8,10.0,1.2,7.5,7.5,7.5,0.0,2.5,7.5,2.5,0.0,1.2,5.0,15.0,1.2,1.2,80,1lac,24
3.2,0.0,5.7,10.1,5.1,10.8,1.9,9.5,5.1,7.0,1.9,3.2,7.0,3.2,2.5,7.6,5.1,11.4,0.0,0.0,158,1gpr,24
10.7,0.0,1.8,1.8,2.7,8.0,0.0,5.4,3.6,7.1,0.0,10.7,2.7,2.7,3.6,11.6,12.5,8.9,1.8,4.5,112,1cgt4,25
5.9,2.0,5.9,2.0,1.0,13.7,0.0,5.9,6.9,6.9,2.0,2.9,4.9,2.9,2.0,8.8,12.7,7.8,1.0,4.9,102,6taa2,25
6.5,2.2,7.5,3.2,6.5,12.9,1.1,6.5,3.2,3.2,0.0,8.6,3.2,4.3,2.2,11.8,5.4,6.5,3.2,2.2,93,1ppi2,25
11.9,0.0,3.4,1.7,3.4,11.9,1.7,1.7,0.0,6.8,0.0,6.8,1.7,6.8,3.4,18.6,3.4,13.6,1.7,1.7,59,1amg2,25
10.7,0.0,8.9,7.1,1.8,10.7,3.6,8.9,8.9,8.9,0.0,5.4,3.6,1.8,1.8,1.8,0.0,8.9,1.8,5.4,56,1amy2,25
6.1,0.7,6.6,3.5,5.2,6.6,3.1,5.4,3.5,8.2,2.6,4.7,6.6,5.2,5.9,6.4,8.0,5.2,1.4,5.2,425,2bpa1,26
6.9,2.9,5.7,1.1,6.9,5.7,1.7,4.0,4.0,8.0,1.7,6.3,5.7,3.4,2.9,9.1,9.1,10.9,0.6,3.4,175,2bpa2,26
7.1,0.5,4.9,2.2,3.8,7.6,2.2,8.2,3.3,8.2,2.7,9.2,2.2,5.4,6.0,6.5,9.8,7.1,1.1,2.2,184,2stv,26
9.5,2.0,3.0,4.0,2.0,6.5,1.0,5.5,3.0,8.5,2.5,5.5,4.5,2.0,3.5,8.0,12.1,10.1,2.0,4.5,199,4sbva,26
9.2,1.4,5.6,2.5,4.2,9.5,0.7,2.8,2.1,12.7,0.4,6.0,4.2,2.5,4.2,7.4,10.6,10.2,0.7,3.2,284,2tbva,26
11.2,1.6,4.4,2.8,6.5,6.9,0.6,4.7,2.5,6.2,1.6,6.5,8.7,4.4,3.1,7.5,7.8,10.0,1.2,1.9,321,2bbvc,26
9.1,1.1,3.8,5.4,2.2,4.8,3.8,4.3,4.3,9.1,1.6,4.3,7.5,3.8,6.5,3.8,12.4,7.0,0.5,4.8,186,1bbt1,26
5.9,1.5,3.4,4.9,4.9,7.3,3.9,2.9,3.4,7.3,2.0,5.4,5.4,3.9,3.9,5.4,11.2,11.7,1.5,4.4,205,1bbt2,26
