34.0,13.2,52.8,1.0,4.8,4.8,3.8,11.3,38.7,52.8,61.3,21.7,23.6,32.1,64.2,67.9,0.9,30.2,73.6,86.8,100.0,106,1hks
27.0,0.0,73.0,0.0,5.6,0.0,8.1,10.8,18.9,24.3,32.4,0.0,0.0,0.0,0.0,0.0,2.7,43.2,62.2,81.1,100.0,37,1bbl
37.2,20.9,41.9,2.4,7.1,7.1,11.6,18.6,27.9,81.4,90.7,41.9,44.2,48.8,67.4,74.4,2.3,9.3,53.5,62.8,100.0,43,2pde
40.0,7.5,52.5,0.0,5.1,5.1,10.0,17.5,27.5,37.5,47.5,72.5,72.5,75.0,77.5,77.5,2.5,52.5,65.0,85.0,100.0,40,1erl
27.5,10.0,62.5,0.0,5.1,5.1,10.0,12.5,20.0,27.5,35.0,67.5,67.5,70.0,72.5,75.0,2.5,42.5,57.5,82.5,100.0,40,1erd
21.1,0.0,78.9,0.0,5.4,0.0,10.5,13.2,18.4,23.7,28.9,0.0,0.0,0.0,0.0,0.0,2.6,39.5,60.5,78.9,100.0,38,1erp
85.4,0.0,14.6,0.0,8.4,0.0,1.4,24.3,51.4,75.7,97.9,0.0,0.0,0.0,0.0,0.0,0.7,21.5,43.1,72.9,100.0,144,1lpe
74.0,0.0,26.0,0.0,8.3,0.0,5.5,23.3,45.2,69.2,94.5,0.0,0.0,0.0,0.0,0.0,0.7,32.2,53.4,81.5,100.0,146,1was
79.2,0.0,20.8,0.0,7.6,0.0,2.8,24.5,57.5,79.2,99.1,0.0,0.0,0.0,0.0,0.0,0.9,20.8,44.3,49.1,100.0,106,256ba
70.1,0.0,29.9,0.0,6.3,0.0,3.1,19.7,61.4,78.7,97.6,0.0,0.0,0.0,0.0,0.0,0.8,28.3,48.0,55.1,100.0,127,2ccya
65.5,0.0,34.5,0.0,7.1,0.0,19.5,37.2,54.0,72.6,92.9,0.0,0.0,0.0,0.0,0.0,0.9,8.0,16.8,77.9,100.0,113,2hmza
21.4,22.1,56.5,0.0,3.9,9.2,22.1,26.6,31.8,68.2,74.0,5.8,15.6,44.8,63.0,87.0,0.6,20.1,50.6,82.5,100.0,154,2tmvp
66.9,3.2,29.9,0.0,6.5,1.3,13.6,29.2,48.1,77.9,98.1,68.8,68.8,69.5,70.1,71.4,0.6,7.1,35.1,74.0,100.0,154,3mdda1
63.3,0.0,36.7,0.0,10.2,0.0,4.4,20.3,52.5,76.6,98.1,0.0,0.0,0.0,0.0,0.0,0.6,25.3,48.7,70.3,100.0,158,1bcfa
60.5,5.8,33.7,0.0,10.5,2.3,2.3,27.3,57.0,78.5,98.3,18.0,18.6,20.3,44.2,45.9,0.6,24.4,50.0,72.7,100.0,172,1fha
67.6,2.9,29.4,0.0,6.5,1.2,10.0,31.5,50.0,72.6,93.8,50.9,51.2,52.1,53.2,54.1,0.3,7.4,29.7,87.1,100.0,340,1riba
60.2,0.0,39.8,0.0,6.8,0.0,2.3,38.5,57.0,76.8,99.2,0.0,0.0,0.0,0.0,0.0,0.3,14.1,24.0,68.0,100.0,384,1mmob
57.2,2.0,40.8,0.0,7.8,0.8,2.1,25.0,44.5,63.3,97.7,82.6,82.8,83.4,84.2,84.8,0.2,16.0,61.5,82.0,100.0,512,1mmod
69.2,0.0,30.8,0.0,11.4,0.0,2.5,20.8,50.9,73.0,98.1,0.0,0.0,0.0,0.0,0.0,0.6,24.5,35.2,74.2,100.0,159,1bgeb
65.7,0.0,34.3,0.0,5.8,0.0,8.1,27.9,52.9,71.5,98.8,0.0,0.0,0.0,0.0,0.0,0.6,23.8,35.5,77.3,100.0,172,1lki
48.8,1.2,50.0,0.6,6.7,0.6,3.6,15.1,46.4,70.5,94.6,92.2,92.2,92.8,92.8,92.8,0.6,29.5,56.0,77.1,100.0,166,1huw
48.7,8.4,42.9,0.8,7.6,2.5,7.6,18.5,48.7,68.1,93.3,29.4,30.3,32.8,79.8,82.4,0.8,23.5,52.1,73.9,100.0,119,1gmfa
57.4,0.0,42.6,0.0,7.8,0.0,3.9,34.9,58.1,72.1,96.9,0.0,0.0,0.0,0.0,0.0,0.8,20.2,31.0,75.2,100.0,129,1rcb
48.3,9.1,42.7,1.4,5.6,2.8,9.1,20.3,42.7,67.1,83.9,21.0,22.4,50.3,52.4,93.0,0.7,25.9,62.2,86.0,100.0,143,1hmcb
76.2,0.0,23.8,0.0,8.0,0.0,6.0,29.8,52.3,78.8,98.7,0.0,0.0,0.0,0.0,0.0,0.7,21.2,32.5,68.2,100.0,151,1ilk
75.5,7.5,17.0,1.9,4.4,1.9,2.5,27.0,58.5,77.4,98.1,17.0,18.2,39.6,48.4,50.3,0.6,15.7,42.8,47.2,100.0,159,1ifa
61.3,2.5,36.1,0.8,9.3,0.8,3.4,28.6,48.7,76.5,97.5,54.6,54.6,55.5,56.3,56.3,0.8,18.5,35.3,72.3,100.0,119,1rfba
71.8,0.0,28.2,0.0,11.4,0.0,2.8,18.3,43.7,78.9,97.2,0.0,0.0,0.0,0.0,0.0,1.4,32.4,53.5,71.8,100.0,71,1pou
66.7,0.0,33.3,0.0,11.6,0.0,4.6,19.5,47.1,70.1,96.6,0.0,0.0,0.0,0.0,0.0,1.1,28.7,56.3,77.0,100.0,87,1lmb3
63.1,0.0,36.9,0.0,9.4,0.0,6.2,20.0,35.4,58.5,83.1,0.0,0.0,0.0,0.0,0.0,1.5,43.1,66.2,90.8,100.0,65,2cro
60.5,0.0,39.5,0.0,13.3,0.0,7.9,21.1,44.7,67.1,86.8,0.0,0.0,0.0,0.0,0.0,1.3,25.0,57.9,89.5,100.0,76,1adr
39.4,24.2,36.4,1.5,7.7,7.7,10.6,18.2,30.3,43.9,54.5,4.5,9.1,65.2,75.8,81.8,1.5,39.4,72.7,90.9,100.0,66,1croa
53.9,0.0,46.1,0.0,13.3,0.0,7.9,19.7,44.7,71.1,97.4,0.0,0.0,0.0,0.0,0.0,1.3,25.0,50.0,73.7,100.0,76,4icb
43.1,8.3,48.6,0.0,7.4,3.7,3.7,12.8,29.4,69.7,80.7,59.6,60.6,88.1,89.9,92.7,0.9,33.9,53.2,81.7,100.0,109,1rtp1
61.8,5.9,32.4,3.0,9.1,3.0,11.8,23.5,38.2,79.4,97.1,61.8,61.8,64.7,64.7,64.7,2.9,5.9,44.1,52.9,100.0,34,1ctaa
62.2,6.5,31.4,2.2,9.2,2.2,0.5,22.7,43.2,75.7,98.4,18.9,20.0,37.3,56.8,83.8,5.4,27.6,55.1,71.4,100.0,185,1rec
61.5,3.4,35.1,1.2,7.5,1.2,0.6,20.1,44.3,67.8,91.4,63.2,63.2,64.4,82.8,83.9,9.2,35.6,59.8,81.6,100.0,174,2scpa
59.5,3.2,37.3,1.1,7.6,1.1,2.2,21.1,43.8,68.1,91.9,13.5,13.5,14.6,41.1,42.2,0.5,38.9,64.3,83.2,100.0,185,2sas
38.9,6.7,54.4,0.0,6.8,4.1,2.7,52.3,69.1,83.9,98.0,16.8,17.4,30.9,32.2,43.0,0.7,24.8,40.3,64.4,100.0,149,2scmc
57.5,0.0,42.5,0.0,10.3,0.0,25.0,35.0,50.0,77.5,92.5,0.0,0.0,0.0,0.0,0.0,2.5,10.0,20.0,65.0,100.0,40,1mylb
39.4,0.0,60.6,0.0,5.8,0.0,28.8,37.5,52.9,62.5,91.3,0.0,0.0,0.0,0.0,0.0,1.0,14.4,46.2,75.0,100.0,104,1cmca
62.4,0.0,37.6,0.0,9.1,0.0,4.5,18.8,37.6,62.4,85.7,0.0,0.0,0.0,0.0,0.0,0.8,45.1,66.9,90.2,100.0,133,2gsta2
60.8,5.4,33.8,0.8,11.6,2.3,3.1,20.0,42.3,75.4,93.1,29.2,29.2,30.8,48.5,50.0,0.8,33.1,53.1,82.3,100.0,130,1gsra2
70.1,0.0,29.9,0.0,7.9,0.0,4.7,21.3,41.7,70.1,95.3,0.0,0.0,0.0,0.0,0.0,0.8,27.6,55.9,75.6,100.0,127,1gsq2
42.2,0.0,57.8,0.0,6.7,0.0,5.6,14.4,36.7,52.2,63.3,0.0,0.0,0.0,0.0,0.0,1.1,30.0,71.1,85.6,100.0,90,1lpt
35.5,0.0,64.5,0.0,6.7,0.0,14.0,21.5,36.4,50.4,76.9,0.0,0.0,0.0,0.0,0.0,0.8,25.6,61.2,83.5,100.0,121,1bip
55.9,0.0,44.1,0.0,6.9,0.0,2.8,15.9,58.6,80.0,96.6,0.0,0.0,0.0,0.0,0.0,0.7,26.9,37.9,60.7,100.0,145,1ezm2
49.7,5.0,45.3,0.6,5.6,1.9,2.5,14.3,67.1,83.2,98.1,57.1,57.8,59.0,61.5,62.7,0.6,24.8,36.0,47.2,100.0,161,8tlne2
46.7,3.4,49.8,0.0,9.0,1.4,4.5,16.5,38.1,79.4,92.1,71.5,71.8,72.9,75.3,76.3,0.3,27.1,49.8,73.2,100.0,291,7ccp
37.9,2.9,59.2,0.3,6.7,0.9,5.5,20.7,33.2,60.6,79.9,65.3,65.6,66.5,67.6,68.5,0.3,35.0,55.7,85.1,100.0,343,1lgaa
27.2,3.9,68.9,1.0,4.9,1.0,23.3,29.1,61.2,79.6,86.4,65.0,65.0,66.0,67.0,68.0,1.0,16.5,40.8,71.8,100.0,103,1mypa
33.5,14.5,51.9,0.7,5.4,6.3,10.6,30.5,57.8,74.2,90.7,10.0,38.1,54.3,86.8,99.4,0.2,20.6,44.8,72.5,100.0,462,1mypc
45.7,10.4,44.0,0.7,6.7,5.2,7.2,30.1,46.7,61.7,90.9,10.9,34.3,74.3,92.3,98.0,0.2,16.8,51.1,80.7,100.0,405,2cp4
48.4,11.4,40.3,0.4,6.1,4.4,5.5,27.4,46.0,61.7,91.9,8.5,14.7,75.5,94.5,98.5,0.2,20.1,52.7,81.8,100.0,457,2hpda
50.0,11.7,38.3,0.0,7.3,5.4,2.2,28.2,47.1,62.9,91.7,9.7,36.7,76.7,95.1,99.8,0.2,19.4,52.7,81.8,100.0,412,1cpt
29.1,15.7,55.2,0.0,4.5,7.5,18.7,24.6,50.0,59.7,67.2,33.6,38.1,72.4,77.6,97.0,0.7,13.4,41.0,81.3,100.0,134,1poc
12.7,0.0,87.3,0.0,3.4,0.0,71.2,72.9,76.3,82.2,85.6,0.0,0.0,0.0,0.0,0.0,0.8,21.2,43.2,65.3,100.0,118,1poa
43.0,6.6,50.4,0.0,6.7,3.3,1.7,14.0,38.0,71.1,81.8,54.5,55.4,57.0,60.3,62.0,0.8,27.3,51.2,86.8,100.0,121,1ppa
74.2,0.0,25.8,0.0,13.3,0.0,12.9,25.8,45.2,71.0,90.3,0.0,0.0,0.0,0.0,0.0,3.2,6.5,48.4,93.5,100.0,31,2ztaa
54.3,0.0,45.7,0.0,8.9,0.0,10.9,21.7,65.2,78.3,93.5,0.0,0.0,0.0,0.0,0.0,2.2,30.4,41.3,52.2,100.0,46,1pfia
85.0,0.0,15.0,0.0,6.8,0.0,6.7,25.0,46.7,68.3,93.3,0.0,0.0,0.0,0.0,0.0,1.7,3.3,80.0,95.0,100.0,60,1scma
4.7,21.1,74.2,0.0,0.9,7.5,36.6,37.1,38.5,39.4,40.8,8.0,21.1,43.7,62.0,84.0,0.5,25.8,55.9,79.8,100.0,213,6fabl
18.9,28.2,52.9,0.5,4.4,10.2,26.2,33.0,47.6,60.2,97.1,1.9,13.1,41.3,68.9,91.3,0.5,24.8,51.5,77.2,100.0,206,1fc2d
0.0,44.4,55.6,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,1.1,21.9,52.2,80.9,97.8,0.6,27.0,42.7,73.6,100.0,178,3cd4
24.9,19.2,55.9,0.0,4.5,8.0,12.4,18.1,75.7,82.5,98.3,24.9,31.6,52.0,59.3,68.4,0.6,22.0,41.2,69.5,100.0,177,1cid
26.3,12.8,60.9,0.0,4.5,5.6,21.2,26.8,52.5,78.2,88.8,32.4,36.9,44.1,62.0,67.0,0.6,15.1,47.5,76.0,100.0,179,1hnf
11.9,26.7,61.4,0.0,4.0,10.0,60.4,62.4,65.3,93.1,96.0,7.9,23.8,38.6,52.5,85.1,1.0,18.8,44.6,75.2,100.0,101,1dlha2
9.2,32.7,58.2,0.0,2.1,12.4,63.3,64.3,66.3,68.4,71.4,6.1,23.5,37.8,79.6,95.9,1.0,19.4,48.0,74.5,100.0,98,1dlhb
2.2,37.4,60.4,1.1,1.1,12.2,16.5,16.5,17.6,17.6,17.6,18.7,33.0,50.5,70.3,86.8,1.1,14.3,49.5,76.9,100.0,91,1vaaa2
0.0,27.3,72.7,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,9.1,25.3,38.4,66.7,83.8,1.0,22.2,51.5,75.8,100.0,99,1vaab
11.4,18.4,70.2,0.9,2.7,8.0,14.0,15.8,18.4,42.1,45.6,21.1,29.8,67.5,80.7,97.4,0.9,28.1,53.5,76.3,100.0,114,1cd8
12.6,19.4,68.0,1.0,2.9,6.9,15.5,17.5,90.3,93.2,97.1,12.6,40.8,54.4,66.0,70.9,1.0,24.3,45.6,74.8,100.0,103,1tlk
0.0,49.5,50.5,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,9.9,33.0,61.5,82.4,97.8,1.1,15.4,41.8,58.2,100.0,91,1tnn
0.0,50.0,50.0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,0.0,8.8,30.4,52.0,77.5,98.0,1.0,15.7,46.1,73.5,100.0,102,1gof1
0.0,62.4,37.6,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,4.7,27.1,56.5,80.0,98.8,1.2,16.5,35.3,60.0,100.0,85,1cgt1
2.2,38.6,59.2,0.0,0.9,7.9,39.5,39.5,39.9,40.4,41.2,5.3,19.3,32.5,50.9,99.6,0.4,36.0,61.0,80.7,100.0,228,1oxy1
0.0,47.0,53.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0,20.0,46.0,62.0,85.0,100.0,1.0,13.0,29.0,52.0,92.0,100,1clc1
0.0,64.2,35.8,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,4.6,35.8,58.7,80.7,99.1,0.9,15.6,27.5,55.0,100.0,109,1ctn1
0.0,42.6,57.4,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.9,35.6,62.4,87.1,98.0,1.0,16.8,42.6,63.4,100.0,101,1ncia
0.0,64.3,35.7,0.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,2.7,29.5,47.3,73.2,97.3,0.9,13.4,52.7,79.5,100.0,112,2mcm
0.0,26.7,73.3,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,2.7,12.0,31.3,77.3,98.0,0.7,28.7,50.0,72.0,100.0,150,1xsoa
0.0,56.0,44.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,4.4,26.4,48.4,73.6,96.7,1.1,23.1,51.6,79.1,100.0,91,1fna
0.0,59.6,40.4,0.0,0.0,15.9,0.0,0.0,0.0,0.0,0.0,5.6,24.7,55.1,80.9,98.9,1.1,16.9,43.8,60.7,100.0,89,1ten
0.0,63.0,37.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,0.0,10.0,35.0,57.0,81.0,99.0,1.0,9.0,32.0,60.0,100.0,100,1cfb1
6.7,16.7,76.7,0.0,2.2,9.0,40.0,40.0,42.2,43.3,45.6,14.4,16.7,35.6,71.1,90.0,1.1,23.3,52.2,75.6,100.0,90,3hhr1
18.9,14.2,67.0,1.0,2.9,6.7,36.8,40.6,45.3,71.7,76.4,22.6,24.5,78.3,91.5,96.2,0.9,16.0,50.9,67.9,100.0,106,3hhr2
18.4,16.3,65.3,0.0,2.1,6.2,57.1,60.2,65.3,69.4,74.5,4.1,7.1,30.6,34.7,51.0,1.0,22.4,45.9,83.7,100.0,98,2hft1
21.8,7.6,70.6,0.0,3.4,5.1,24.4,28.6,84.9,89.9,95.8,15.1,16.0,55.5,57.1,73.1,0.8,20.2,46.2,66.4,100.0,119,3dpa1
8.9,48.1,43.0,0.0,2.2,11.9,0.7,2.2,4.4,64.4,66.7,9.6,23.7,48.9,73.3,97.8,5.9,30.4,51.1,77.0,100.0,135,1rsy
6.1,32.3,61.6,0.0,2.0,8.2,35.4,35.4,37.4,38.4,40.4,7.1,23.2,64.6,79.8,87.9,1.0,20.2,49.5,73.7,100.0,99,1frub
3.3,33.6,63.1,0.0,0.9,13.1,48.1,48.1,49.1,50.0,50.9,1.9,22.4,43.9,76.6,92.1,0.5,26.2,52.8,74.8,100.0,214,8fabb
0.0,58.7,41.3,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,4.5,31.0,50.3,71.6,96.8,0.6,16.8,47.1,76.1,100.0,155,1ddt3
0.0,52.7,47.3,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,7.3,24.5,51.8,75.5,99.1,0.9,18.2,43.6,70.9,100.0,110,1exg
8.4,34.7,56.9,0.0,2.4,10.8,1.2,2.4,4.8,55.7,58.1,19.2,35.9,63.5,76.0,92.2,0.6,18.0,46.7,79.6,100.0,167,1ctm1
0.0,44.2,55.8,0.0,0.0,13.6,0.0,0.0,0.0,0.0,0.0,3.8,21.2,59.6,76.9,98.1,1.0,27.9,42.3,72.1,100.0,104,1cgt2
7.6,46.6,45.8,0.9,2.6,11.1,46.6,56.8,58.5,60.2,62.7,3.4,21.2,51.7,83.1,96.6,0.8,23.7,43.2,68.6,100.0,118,1etb1
5.0,32.0,63.0,0.0,2.0,8.0,8.5,9.0,10.5,75.0,76.5,23.5,35.0,54.5,70.5,92.0,0.5,18.0,43.0,78.0,100.0,200,2pcda
2.6,29.2,68.2,0.0,0.9,11.2,83.7,83.7,84.5,85.0,85.8,2.6,40.3,59.7,74.7,98.3,0.4,18.0,42.9,71.2,100.0,233,2pcdm
0.0,34.3,65.7,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,2.0,21.2,69.7,80.8,99.0,1.0,24.2,47.5,63.6,100.0,99,1plc
16.3,35.0,48.8,0.0,3.3,11.5,79.7,82.9,90.2,94.3,98.4,1.6,8.9,23.6,58.5,74.8,0.8,33.3,45.5,66.7,100.0,123,1pmy
0.0,37.1,62.9,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,21.0,40.0,75.2,87.6,99.0,1.0,15.2,38.1,60.0,100.0,105,1aaj
17.8,27.1,55.0,0.8,3.9,11.7,10.1,13.2,30.2,92.2,96.9,17.1,35.7,56.6,72.9,86.8,0.8,20.9,48.8,71.3,100.0,129,2azaa
7.0,25.6,67.4,0.0,2.4,11.8,90.7,90.7,93.0,94.2,96.5,20.9,25.6,55.8,66.3,80.2,1.2,16.3,45.3,70.9,100.0,86,1cbp
0.0,45.7,54.3,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,2.3,17.1,36.4,72.9,94.6,0.8,31.0,55.0,75.2,100.0,129,1aoza1
8.1,36.4,55.5,0.0,1.9,10.6,9.6,11.0,12.9,92.8,95.2,2.9,40.2,53.6,65.1,80.9,0.5,24.4,44.0,81.8,100.0,209,1aoza2
9.3,35.0,55.6,0.0,2.8,11.3,17.8,19.6,81.3,94.4,96.7,3.3,12.1,50.0,71.5,86.4,0.5,26.6,47.7,69.6,100.0,214,1aoza3
3.8,39.6,56.6,0.0,1.3,10.1,84.9,84.9,86.2,86.8,88.1,4.4,25.8,45.3,73.0,94.3,0.6,16.4,53.5,67.3,100.0,159,1nrd1
22.9,41.2,35.9,0.0,6.2,13.8,22.1,26.7,68.7,92.4,98.5,5.3,18.3,42.7,56.5,81.7,0.8,16.0,47.3,74.0,100.0,131,1htp
0.0,30.0,70.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,18.8,25.0,47.5,66.2,83.8,1.2,17.5,51.2,77.5,100.0,80,1lac
3.2,40.5,56.3,0.0,1.3,15.3,18.4,18.4,19.0,19.6,20.9,10.1,29.1,44.3,69.6,99.4,0.6,21.5,55.1,76.6,100.0,158,1gpr
17.9,44.6,37.5,0.0,3.6,18.0,2.7,6.2,10.7,15.2,20.5,22.3,34.8,53.6,78.6,96.4,0.9,47.3,67.0,75.9,100.0,112,1cgt4
4.9,26.5,68.6,0.0,2.0,11.9,57.8,57.8,58.8,59.8,61.8,5.9,21.6,34.3,67.6,89.2,1.0,24.5,52.0,78.4,100.0,102,6taa2
0.0,47.3,52.7,0.0,0.0,17.4,0.0,0.0,0.0,0.0,0.0,4.3,19.4,39.8,72.0,95.7,1.1,32.3,57.0,74.2,100.0,93,1ppi2
0.0,42.4,57.6,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,8.5,27.1,44.1,81.4,100.0,1.7,20.3,55.9,69.5,93.2,59,1amg2
21.4,28.6,50.0,1.8,1.8,12.7,7.1,10.7,16.1,21.4,26.8,28.6,42.9,50.0,80.4,94.6,1.8,39.3,60.7,73.2,100.0,56,1amy2
15.8,17.2,67.1,0.5,3.3,7.1,10.6,42.1,49.2,67.8,90.6,6.1,19.5,55.8,82.4,96.9,0.2,22.4,47.8,74.8,100.0,425,2bpa1
5.1,33.1,61.7,0.0,1.1,12.6,92.6,93.1,94.3,95.4,97.1,9.7,28.0,45.7,69.7,88.0,0.6,19.4,48.0,72.6,100.0,175,2bpa2
6.5,45.1,48.4,0.0,2.2,9.8,2.2,3.3,4.9,58.7,60.3,8.2,30.4,62.0,77.7,98.9,0.5,23.9,48.9,70.1,100.0,184,2stv
25.6,22.6,51.8,3.0,4.0,7.1,4.5,18.6,27.6,73.9,93.5,2.0,12.1,61.3,83.4,98.5,0.5,34.2,49.7,67.8,100.0,199,4sbva
